License Issue Date,License Number,Animal's Name,Species,Primary Breed,Secondary Breed,ZIP Code
February 04 2021,S128234,Olly,Dog,"Retriever, Golden","Poodle, Miniature",98108
February 04 2021,8015252,Rudy,Dog,"Spaniel, American Cocker","Poodle, Miniature",98126
February 04 2021,8025617,Slice,Dog,Retriever,,98121
February 04 2021,8005437,Leon,Dog,"Chihuahua, Short Coat","Dachshund, Miniature Smooth Haired",98117
February 05 2021,82175,Stringer,Dog,"Retriever, Labrador",,98115
February 05 2021,8025618,Chip,Dog,Terrier,Mix,98121
February 05 2021,80960,Wallace,Dog,Pug,,98103
February 05 2021,S150342,King Felipe (Philly),Dog,"Retriever, Labrador",Mix,98136
February 05 2021,8005673,Rocco,Dog,Pomeranian,German Shepherd,98116
February 05 2021,8005686,Hank,Dog,Australian Shepherd,Border Collie,98121
February 05 2021,83660,Disco,Dog,"Welsh Corgi, Pembroke",,98105
February 05 2021,86180,Randy,Dog,Beagle,"Retriever, Labrador",98177
February 05 2021,8015389,Theo,Dog,"Poodle, Standard","Retriever, Golden",98117
February 05 2021,8005612,Jackson,Dog,"Poodle, Toy",,98136
February 05 2021,8025619,Portland,Dog,Boxer,Mix,98199
February 05 2021,8025620,Huntington,Dog,"Poodle, Standard",,98126
February 05 2021,8006414,Bailey,Dog,"Retriever, Labrador",Boxer,98126
February 05 2021,8015966,Reggie,Dog,Border Collie,Mix,98122
February 05 2021,S155737,Marty,Dog,"Retriever, Golden","Poodle, Standard",98121
February 05 2021,26732,Joshua,Dog,German Shepherd,,98126
February 05 2021,8015810,Finn,Dog,"Pointer, German Shorthaired",,98118
February 05 2021,S147497,Rio,Dog,"Retriever, Labrador",,98117
February 05 2021,8005647,Legend,Dog,"Retriever, Golden","Retriever, Golden",98103
February 05 2021,80224,Puck,Dog,Shiba Inu,Mix,98103
February 05 2021,8025624,Beaux,Dog,"Poodle, Standard","Retriever, Golden",98116
February 05 2021,81586,Ceba,Dog,"Poodle, Miniature",Lhasa Apso,98144
February 05 2021,S155738,Rufus,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,98122
February 05 2021,82343,Tucker,Dog,"Terrier, American Staffordshire",,98116
February 05 2021,8005378,Enzo,Dog,Portuguese Water Dog,,98117
February 05 2021,84455,Tobi,Dog,"Retriever, Golden","Poodle, Standard",98115
February 05 2021,83796,Bemus,Dog,"Terrier, Soft Coated Wheaten",,98116
February 05 2021,8025632,Oliver,Dog,Shiba Inu,,98177
February 05 2021,8025633,Rizzo,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98106
February 05 2021,83672,Bode,Dog,"Retriever, Labrador","Poodle, Standard",98117
February 05 2021,8025634,Riley,Dog,"Poodle, Standard","Retriever, Labrador",98117
February 05 2021,S140482,Riley,Dog,German Shepherd,,98118
February 05 2021,S148519,George,Dog,"Retriever, Labrador",,98126
February 05 2021,8005507,Mowgli,Dog,Great Pyrenees,Mix,98115
February 05 2021,8025636,Oso,Dog,Australian Cattle Dog,Boxer,98126
February 05 2021,81303,Buster,Dog,Boxer,Spaniel,98103
February 05 2021,8005889,Archie,Dog,Brittany,,98115
February 05 2021,S155618,Albus The Brown,Dog,"Welsh Corgi, Cardigan",,98122
February 05 2021,8025639,Charlie,Dog,Old English Sheepdog,"Poodle, Standard",98115
February 05 2021,8015806,Pepper,Dog,"Retriever, Labrador",Mix,98122
February 05 2021,8025642,Henry,Dog,"Spaniel, English Cocker","Poodle, Miniature",98117
February 05 2021,8025643,Basil,Dog,"Bulldog, French",,98115
February 05 2021,83791,Dutch,Dog,"Terrier, American Pit Bull",,98122
February 05 2021,S140527,Ralph,Dog,Boxer,,98118
February 06 2021,8005511,Harpo,Dog,"Poodle, Miniature",Mix,98103
February 06 2021,8025644,Frodo,Dog,"Welsh Corgi, Cardigan","Terrier, American Staffordshire",98108
February 06 2021,8025650,Frank,Dog,"Terrier, Boston",,98103
February 06 2021,8005596,Marvin,Dog,Chinese Crested,"Terrier, Yorkshire",98136
February 06 2021,S149702,Bear,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,98112
February 06 2021,8004327,Mambo,Dog,"Bulldog, French",,98103
February 06 2021,8025653,Ivan,Dog,"Bulldog, American",,98144
February 06 2021,8015363,Fergus,Dog,Great Pyrenees,"Retriever, Labrador",98117
February 06 2021,8005635,Einstein,Dog,"Terrier, West Highland White",,98199
February 06 2021,8006423,Harvey,Dog,Beagle,Mix,98105
February 06 2021,8005692,Pingo,Dog,Alaskan Husky,White Swiss Shepherd (Berger Blanc Suisse),98122
February 06 2021,8025655,Fred,Dog,Siberian Husky,Mix,98106
February 06 2021,S139984,Chase,Dog,German Shepherd,Mix,98104
February 06 2021,8025658,Roman,Dog,"Retriever, Labrador",,98115
February 06 2021,84101,Enzo,Dog,"Poodle, Standard",,98116
February 06 2021,S147496,Jarvis,Dog,"Pointer, German Shorthaired",Mix,98107
February 06 2021,8025659,Caelus,Dog,Australian Shepherd,,98107
February 06 2021,82285,Cooper,Dog,Havanese,,98107
February 06 2021,8004609,Stevie,Dog,"Mixed Breed, Small (under 24 lbs fully grown)","Poodle, Miniature",98117
February 06 2021,8025661,Oslo,Dog,Australian Shepherd,,98117
February 06 2021,8015471,Charlie,Dog,"Retriever, Golden","Retriever, Golden",98199
February 06 2021,8025662,Boomer,Dog,"Retriever, Golden",,98103
February 06 2021,8025663,Cruz,Dog,Mix,,98103
February 06 2021,S127844,Falkor,Dog,"Poodle, Miniature",Lhasa Apso,98103
February 06 2021,8005589,Kylo,Dog,Boxer,Mix,98115
February 06 2021,82534,Mickey Fox,Dog,"Terrier, Jack Russell",,98136
February 06 2021,8005414,Nate,Dog,Mix,Icelandic Sheepdog,98125
February 06 2021,8025666,Shifu,Dog,Retriever,"Poodle, Standard",98109
February 06 2021,24023,Oscar,Dog,"Retriever, Golden","Retriever, Flat-Coated",98116
February 06 2021,S119979,Windsor Gault-Haydon,Dog,"Welsh Corgi, Pembroke",,98122
February 06 2021,8025669,Otter,Dog,Australian Shepherd,,98106
February 07 2021,86081,Riggins,Dog,"Retriever, Labrador","Poodle, Standard",98105
February 07 2021,S126071,Spike,Dog,Terrier,,98116
February 07 2021,29941,Marshawn,Dog,"Bulldog, French",,98115
February 07 2021,8025671,Otis,Dog,"Bulldog, French",,98136
February 07 2021,8015591,Indy,Dog,Mix,Mix,98133
February 07 2021,S127622,Beasley,Dog,Shih Tzu,,98107
February 07 2021,8015767,Bodie,Dog,"Retriever, Golden",,98118
February 07 2021,30260,Vincent,Dog,Shepherd,Mix,98108
February 07 2021,8025678,Biscuit,Dog,Australian Shepherd,,98199
February 07 2021,8025683,Chase,Dog,Rhodesian Ridgeback,Terrier,98122
February 07 2021,S141858,Kruz,Dog,Beagle,,98119
February 07 2021,S141160,Kodiak,Dog,Alaskan Malamute,,98105
February 07 2021,25835,Porter,Dog,Pug,"Chihuahua, Short Coat",98199
February 07 2021,8025684,Rufus,Dog,German Shepherd,Mix,98109
February 07 2021,S131849,Charlie,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98117
February 07 2021,8015804,Petey,Dog,Australian Cattle Dog,Mix,98109
February 07 2021,S128036,Emmet,Dog,Australian Shepherd,,98144
February 07 2021,8006460,Fletcher,Dog,"Retriever, Golden","Poodle, Standard",98105
February 07 2021,S155620,Louie,Dog,"Terrier, Border",Mix,98107
February 07 2021,S151279,Kip,Dog,"Terrier, Jack Russell",Mix,98121
February 07 2021,S140480,Louie,Dog,"Bulldog, French",,98119
February 07 2021,8025690,Shadow,Dog,"Poodle, Standard",,98136
February 07 2021,S150326,Barry,Dog,Hound,Mix,98109
February 07 2021,S132522,Dexter,Dog,"Retriever, Labrador",,98103
February 07 2021,8005463,Animal,Dog,Boxer,,98144
February 07 2021,8025696,Fredrick,Dog,Weimaraner,,98119
February 07 2021,8025698,Dante,Dog,Greyhound,Mix,98103
February 07 2021,8025699,Monty,Dog,"Retriever, Labrador","Terrier, Airedale",98177
February 07 2021,8005441,Zeke,Dog,Australian Shepherd,,98101
February 07 2021,86253,Dobby,Dog,Rhodesian Ridgeback,Mastiff,98108
February 07 2021,83729,Ruger,Dog,German Shepherd,,98108
February 08 2021,85545,Louis,Dog,"Chihuahua, Short Coat",Pug,98177
February 08 2021,8005858,Ben,Dog,"Chihuahua, Short Coat","Chihuahua, Short Coat",98116
February 08 2021,8005966,Robbie,Dog,Lhasa Apso,,98126
February 08 2021,8025704,Charlie,Dog,Pomeranian,Mix,98104
February 08 2021,8006098,Jack,Dog,"Retriever, Labrador",,98125
February 08 2021,8015999,Cooper,Dog,"Australian Shepherd, Miniature",,98102
February 08 2021,S128798,Booker,Dog,"Dachshund, Miniature Smooth Haired",Mix,98126
February 08 2021,8005769,Theo,Dog,"Dachshund, Miniature Long Haired",,98115
February 08 2021,8025707,Joe,Dog,"Retriever, Labrador",,98116
February 08 2021,8025708,George,Dog,"Retriever, Labrador",,98116
February 08 2021,8005704,Perry,Dog,"Dachshund, Standard Smooth Haired","Spaniel, Cavalier King Charles",98122
February 08 2021,S155621,Cody,Dog,"Retriever, Labrador","Poodle, Standard",98115
February 08 2021,8025711,Sawyer,Dog,"Poodle, Standard",,98133
February 08 2021,74926,Schmoozer,Dog,"Retriever, Labrador","Poodle, Miniature",98112
February 08 2021,8025712,Winston,Dog,Border Collie,"Spaniel, English Springer",98105
February 08 2021,S127805,Hudson,Dog,"Retriever, Golden","Poodle, Miniature",98133
February 08 2021,8015474,Argos,Dog,"Terrier, American Pit Bull","Retriever, Labrador",98122
February 08 2021,8006074,Blu,Dog,"Terrier, American Staffordshire",,98109
February 08 2021,S155622,Samson,Dog,"Terrier, American Pit Bull",Mix,98199
February 08 2021,8025715,Hickory,Dog,German Shepherd,Rottweiler,98118
February 08 2021,8005942,Milton,Dog,Australian Shepherd,Mix,98107
February 08 2021,8015913,Bud,Dog,"Terrier, Boston",Mix,98102
February 08 2021,S140663,Curious Snuggle Pippin Daquiz Babcock,Dog,Old English Sheepdog,"Poodle, Standard",98126
February 08 2021,S155624,louie,Dog,"Poodle, Miniature",Mix,98119
February 08 2021,82332,Tobi Schwartzenberger,Dog,Australian Cattle Dog,"Retriever, Labrador",98117
February 08 2021,8025720,Tucker,Dog,Bichon Frise,Shih Tzu,98126
February 08 2021,8016148,Wyatt,Dog,Terrier,Mix,98117
February 08 2021,81468,Alfie,Dog,Affenpinscher,Mix,98144
February 08 2021,S140463,Ollie,Dog,"Chihuahua, Short Coat","Dachshund, Miniature Smooth Haired",98103
February 08 2021,S154887,Red,Dog,"Terrier, American Pit Bull",Mix,98118
February 08 2021,80010,Augie,Dog,"Retriever, Golden",Mix,98122
February 08 2021,S155625,Nico,Dog,"Dachshund, Miniature Smooth Haired",Terrier,98106
February 08 2021,8025725,Papi,Dog,"Chihuahua, Short Coat",,98144
February 08 2021,S120323,Abner Galactus Henry,Dog,"Welsh Corgi, Pembroke","Australian Shepherd, Miniature",98108
February 08 2021,8025727,Darwin,Dog,Alaskan Malamute,Mix,98126
February 08 2021,8025728,Scrappy,Dog,"Chihuahua, Short Coat",Mix,98106
February 08 2021,8025729,Shasta,Dog,Retriever,Mix,98106
February 08 2021,8006465,Milo,Dog,Great Dane,,98122
February 08 2021,8005563,Roco,Dog,"Retriever, Labrador",Mix,98115
February 08 2021,8025731,Iggy,Dog,Rottweiler,Australian Cattle Dog,98107
February 08 2021,8005901,Westley,Dog,Australian Cattle Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",98115
February 08 2021,8025734,Baloo,Dog,Doberman Pinscher,,98103
February 08 2021,8025738,Maxie,Dog,"Chihuahua, Short Coat",Mix,98112
February 08 2021,8006095,Pluto,Dog,"Australian Shepherd, Miniature",,98117
February 09 2021,27913,Cobi,Dog,Siberian Husky,,98125
February 09 2021,8025740,Oso,Dog,Australian Shepherd,"Poodle, Standard",98199
February 09 2021,8004611,Beltza,Dog,"Terrier, Airedale",Mix,98144
February 09 2021,8016105,Zeus,Dog,"Chihuahua, Short Coat",Mix,98108
February 09 2021,8016106,Bailey,Dog,"Chihuahua, Short Coat",,98108
February 09 2021,84459,Odin,Dog,"Terrier, Staffordshire Bull",Chow Chow,98126
February 09 2021,8025745,Stitch,Dog,"Terrier, American Pit Bull",,98125
February 09 2021,8025748,Samwise,Dog,"Retriever, Golden",,98122
February 09 2021,8015434,Toby,Dog,Saint Bernard,Mix,98115
February 09 2021,8025751,Mowgli,Dog,"Poodle, Miniature",Bernese Mountain Dog,98115
February 09 2021,8025754,Tiberius,Dog,Olde English Bulldogge,,98101
February 09 2021,8015570,Avocado,Dog,"Chihuahua, Short Coat",Pug,98119
February 09 2021,S101778,Moose,Dog,"Terrier, Rat",,98117
February 09 2021,S155279,Percy,Dog,"Retriever, Flat-Coated",Mix,98115
February 09 2021,S141033,Joey,Dog,"Chihuahua, Short Coat",Terrier,98116
February 09 2021,78373,Buddy,Dog,"Terrier, Yorkshire",,98125
February 09 2021,8016904,Bear,Dog,Siberian Husky,Mix,98125
February 09 2021,84319,Spencer,Dog,Havanese,,98177
February 09 2021,S151289,Sailor,Dog,Terrier,Mix,98112
February 09 2021,8005443,Schaefer,Dog,Shepherd,Mix,98117
February 09 2021,81650,Laddie,Dog,Xoloitzcuintli,,98117
February 09 2021,8025760,Henry,Dog,Terrier,Mix,98144
February 09 2021,75655,Charlie,Dog,"Poodle, Miniature","Poodle, Miniature",98117
February 09 2021,8025761,Oscar,Dog,"Terrier, Rat",Papillon,98136
February 09 2021,S127191,Teo,Dog,"Schnauzer, Miniature",Mix,98103
February 09 2021,576065,Rocky,Dog,"Terrier, American Pit Bull",,98115
February 09 2021,82888,Bean,Dog,"Poodle, Standard",,98112
February 09 2021,S151275,Brodie,Dog,"Terrier, Boston",Mix,98116
February 09 2021,S151276,Gunner,Dog,"Terrier, Boston",Mix,98116
February 09 2021,84340,Quinnton,Dog,"Spaniel, Cavalier King Charles",,98117
February 09 2021,82580,Big Red,Dog,"Retriever, Labrador",Mix,98125
February 09 2021,8025768,Merlin,Dog,"Griffon, Brussels",,98125
February 09 2021,S139371,Pascal,Dog,Australian Shepherd,Mix,98112
February 09 2021,8015200,Quincy,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98115
February 09 2021,8025771,Buoy,Dog,"Australian Shepherd, Miniature",Mix,98107
February 09 2021,8025774,Logan,Dog,Australian Shepherd,Australian Shepherd,98112
February 09 2021,8005638,Mac,Dog,"Spaniel, Cavalier King Charles","Poodle, Miniature",98112
February 09 2021,S120352,Theo,Dog,"Retriever, Labrador",Pointer,98103
February 10 2021,S137623,Cyrus,Dog,"Bulldog, American",,98144
February 10 2021,8015667,Ole,Dog,"Retriever, Labrador","Poodle, Standard",98109
February 10 2021,S155627,Charlie,Dog,Siberian Husky,"Retriever, Labrador",98112
February 10 2021,8015917,Milo,Dog,"Poodle, Miniature",Bichon Frise,98103
February 10 2021,8016013,Shackelton,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Border Collie,98117
February 10 2021,8005835,Hobbes,Dog,Mix,"Mixed Breed, Large (over 44 lbs fully grown)",98125
February 10 2021,8025783,Abu,Dog,"Retriever, Golden","Retriever, Golden",59874
February 10 2021,8025786,Riley,Dog,"Chihuahua, Long Coat",Mix,98144
February 10 2021,8025787,Moose,Dog,Australian Cattle Dog,Mix,98144
February 10 2021,8025789,Oyster,Dog,Catahoula Leopard dog,Mix,98102
February 10 2021,8025790,Max Wang,Dog,Shiba Inu,,98104
February 10 2021,S155630,Kenai,Dog,Siberian Husky,,98118
February 10 2021,8025794,Rico,Dog,"Terrier, Cairn",Mix,98119
February 10 2021,8015703,Beckham,Dog,"Terrier, Yorkshire",,98125
February 10 2021,8025797,Otto,Dog,"Dachshund, Standard Smooth Haired",,98116
February 10 2021,8025799,Burton,Dog,Bernese Mountain Dog,Bernese Mountain Dog,98125
February 10 2021,8025801,Gabbar Singh,Dog,"Australian Shepherd, Miniature",,98109
February 10 2021,S126144,Buckley,Dog,"Setter, English",,98115
February 10 2021,8025802,Clapton,Dog,"Setter, English",,98115
February 10 2021,S140555,Lincoln,Dog,"Coonhound, Black and Tan",,98144
February 10 2021,S140332,Louie,Dog,"Spaniel, American Cocker",,98125
February 10 2021,S127701,Brandon,Dog,"Retriever, Labrador",Mix,98122
February 10 2021,8025808,Jameson,Dog,Terrier,Mix,98106
February 10 2021,8025809,Lucky,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98117
February 11 2021,8025811,Jake,Dog,Shih Tzu,,98104
February 11 2021,8006200,Enzo,Dog,Spinone Italiano,,98102
February 11 2021,8025814,Frank,Dog,"Welsh Corgi, Cardigan",Australian Cattle Dog,98115
February 11 2021,81333,Banks,Dog,"Retriever, Labrador",,98112
February 11 2021,S149720,Rabten,Dog,"Terrier, Tibetan",,98119
February 11 2021,8015059,Milo,Dog,"Australian Shepherd, Miniature",,98125
February 11 2021,8005521,Rex,Dog,"Poodle, Standard",,98199
February 11 2021,79679,Lakkhi,Dog,"Terrier, Tibetan",,98125
February 11 2021,8015639,Max,Dog,Shih Tzu,"Poodle, Miniature",98107
February 11 2021,8005424,Egon,Dog,"Deerhound, Scottish",,98117
February 11 2021,S139729,Jax,Dog,Belgian Malinois,,98112
February 11 2021,82132,Cody Mongoose Einsteinium,Dog,"Chihuahua, Short Coat",,98118
February 11 2021,8025815,Junior,Dog,Plott Hound,Mix,98107
February 11 2021,S155378,Petey,Dog,"Chihuahua, Short Coat","Terrier, Rat",98121
February 11 2021,S149304,Bran Nadler,Dog,"Australian Shepherd, Miniature",,98106
February 11 2021,8025816,Bodhi,Dog,Retriever,,98199
February 11 2021,S147365,Scruffy,Dog,"Terrier, Jack Russell",,98109
February 11 2021,8025817,Mason,Dog,"Spaniel, American Cocker","Poodle, Standard",98109
February 11 2021,8025818,Beefers,Dog,"Terrier, American Staffordshire",,98115
February 11 2021,S103097,Grizzly Ninja Chewbacca,Dog,Saint Bernard,Rottweiler,98117
February 11 2021,S140666,Joe,Dog,Hound,Mix,98117
February 11 2021,S155379,Boris,Dog,Great Dane,,98105
February 11 2021,S147684,Whiskey,Dog,"Poodle, Miniature",Havanese,98144
February 11 2021,8025820,Macallan,Dog,Shiba Inu,,98199
February 11 2021,8025821,Meow,Dog,"Bulldog, French",,98125
February 11 2021,8025823,Cosmo,Dog,"Retriever, Labrador",,98117
February 11 2021,8025824,Bleu,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98146
February 12 2021,8025829,Cj,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,98104
February 12 2021,8025830,Domino,Dog,Dalmatian,,98117
February 12 2021,83755,Auggie,Dog,Pug,"Terrier, Boston",98106
February 12 2021,8005703,Kai,Dog,German Shepherd,,98118
February 12 2021,S149721,Dooie,Dog,Australian Cattle Dog,Mix,98105
February 12 2021,S148280,Chico,Dog,"Chihuahua, Long Coat",Mix,98199
February 12 2021,8015636,Charlie Bear,Dog,Australian Shepherd,"Collie, Rough",98118
February 12 2021,8025831,Finn,Dog,Retriever,,98133
February 12 2021,82707,Napoleon,Dog,Pomeranian,,98136
February 12 2021,8025832,Bunk,Dog,Lagotto Romagnolo,,98102
February 12 2021,8025833,Austin Casey Downey-Egan,Dog,"Terrier, American Staffordshire",Mix,98136
February 12 2021,8025834,Huck,Dog,Boxer,,98115
February 12 2021,S127714,Henry,Dog,"Chihuahua, Short Coat","Welsh Corgi, Cardigan",98103
February 12 2021,8025838,Poke,Dog,Doberman Pinscher,"Collie, Smooth",98195
February 12 2021,8006154,Rafa,Dog,"Terrier, Boston",,98102
February 12 2021,S155747,Leonard,Dog,Retriever,Mix,98102
February 12 2021,85436,Odin,Dog,Xoloitzcuintli,,98133
February 12 2021,8025845,Murphy,Dog,Chow Chow,Mix,98118
February 12 2021,S125321,Murphy,Dog,Pug,Beagle,98109
February 12 2021,S140611,Geeves,Dog,Shepherd,Mix,98118
February 12 2021,S155748,Flash,Dog,Beagle,,98119
February 12 2021,S150345,Blue,Dog,Greyhound,,98103
February 12 2021,S155750,Woody,Dog,"Welsh Corgi, Pembroke",,98133
February 12 2021,82031,Rocky,Dog,Pomeranian,,98118
February 12 2021,8025848,Winston,Dog,"Retriever, Golden",,98166
February 12 2021,8005811,Obi,Dog,"Retriever, Labrador","Poodle, Miniature",98133
February 12 2021,S139301,Marshall,Dog,"Poodle, Toy",,98117
February 12 2021,8025853,Eggo,Dog,Whippet,,98109
February 12 2021,8025857,Baron,Dog,"Terrier, Fox, Toy",,98109
February 12 2021,86080,Tom Tom,Dog,Pointer,Mix,98119
February 12 2021,8025859,Appa,Dog,Samoyed,,98105
February 13 2021,S127931,Gibson,Dog,"Australian Shepherd, Miniature",,98199
February 13 2021,S127542,Atlee,Dog,Norwegian Lundehund,,98107
February 13 2021,8023870,Toby,Dog,Border Collie,"Retriever, Labrador",98115
February 13 2021,24323,Archer,Dog,"Retriever, Labrador","Poodle, Miniature",98112
February 13 2021,83302,Harvey,Dog,Maltese,Mix,98126
February 13 2021,81379,Simon,Dog,"Terrier, Yorkshire",,98118
February 13 2021,S140745,Yodi,Dog,"Retriever, Labrador",Mix,98121
February 13 2021,8025862,Stuart,Dog,German Shepherd,,98144
February 13 2021,8025863,Marvin,Dog,Border Collie,,98115
February 13 2021,29754,Teddy,Dog,"Welsh Corgi, Cardigan",Australian Shepherd,98122
February 13 2021,8015905,Tomo,Dog,"Chihuahua, Short Coat",Mix,98118
February 13 2021,8015805,Phoenix,Dog,Whippet,,98106
February 13 2021,S111970,Murphy,Dog,"Retriever, Labrador",Weimaraner,98115
February 13 2021,S127855,Taro,Dog,"Terrier, Yorkshire",,98104
February 13 2021,8025870,Tomo Shigaya,Dog,"Poodle, Standard",Mix,98107
February 13 2021,8025871,Parker,Dog,Pug,,98105
February 13 2021,8025873,T-Bone,Dog,Shepherd,Siberian Husky,98105
February 13 2021,S128056,Seau,Dog,"Terrier, Jack Russell",,98106
February 14 2021,82746,Fletcher,Dog,"Terrier, Rat",,98125
February 14 2021,S112470,Leo,Dog,Border Collie,Mix,98115
February 14 2021,8025876,Maple,Dog,Border Collie,"Poodle, Standard",98109
